"order_number","order_date","order_year","customer_key","customer_name","gender","birthday","age","store_key","country","state","order_revenue","order_profit","total_quantity"
"1630013",2019-06-18,2019,623659,Kari LaGrande,Female,1979-08-12,47,14,France,Franche-Comté,6.99,3.43,1
"1630014",2019-06-18,2019,1537435,Jesse Morgan,Male,1973-01-10,53,0,Online,Online,46.97,23.04,4
"1630016",2019-06-18,2019,533705,Mathias Maur,Male,1946-06-10,80,0,Online,Online,25.90,12.70,2
"1630017",2019-06-18,2019,900030,John Ingram,Male,1966-09-01,60,39,United Kingdom,Blaenau Gwent,9629.94,6434.01,6
"1630018",2019-06-18,2019,556312,Lukas Sommer,Male,1997-07-15,29,27,Germany,Sachsen-Anhalt,4658.61,3070.13,17
"1630019",2019-06-18,2019,283301,Mary Pino,Female,1961-08-03,65,0,Online,Online,7479.73,4033.78,16
"1630020",2019-06-18,2019,2040948,Petronio Alicea,Male,1968-04-05,58,54,United States,Nebraska,661.05,413.36,6
"1630021",2019-06-18,2019,857426,Yanou van der Rest,Female,1942-07-30,84,32,Netherlands,Flevoland,4466.91,2498.32,13
"1630022",2019-06-18,2019,541458,Lucas Freitag,Male,1977-05-26,49,26,Germany,Saarland,449.35,242.72,11
"1630023",2019-06-18,2019,1558551,Amelia McCain,Female,1972-01-26,54,63,United States,Utah,461.80,308.80,2
"1630024",2019-06-18,2019,1568316,Chester Butler,Male,1993-07-11,33,51,United States,Maine,7386.91,3947.55,20
"1630025",2019-06-18,2019,1149875,Melissa Whitehead,Female,1950-01-18,76,39,United Kingdom,Blaenau Gwent,973.00,476.91,7
"1630026",2019-06-18,2019,254825,Barbara Singleton,Female,1981-10-07,45,10,Canada,Nunavut,1785.00,1193.58,3
"1631000",2019-06-19,2019,824543,Preston Kooreman,Male,1995-05-05,31,0,Online,Online,2065.58,1015.80,6
"1631001",2019-06-19,2019,1031068,Abigail Parker,Female,1980-07-06,46,0,Online,Online,129.00,63.23,1
"1631002",2019-06-19,2019,1123758,Declan Clark,Male,1937-08-09,89,40,United Kingdom,Dungannon and South Tyrone,479.92,235.28,8
"1631003",2019-06-19,2019,1353843,Silvia Ross,Female,1975-06-11,51,59,United States,Oregon,3665.41,1833.86,29
"1631004",2019-06-19,2019,772646,Artemisia Siciliani,Female,1948-01-18,78,30,Italy,Pesaro,27.50,13.50,5
"1631005",2019-06-19,2019,1543466,Greg Ramey,Male,1975-03-28,51,59,United States,Oregon,1093.79,702.50,6
"1631006",2019-06-19,2019,1462148,Nettie Jenkins,Female,1937-04-12,89,0,Online,Online,657.00,439.32,3
"1631008",2019-06-19,2019,1378869,Raymon Mitchell,Male,1941-05-09,85,43,United States,Alaska,35.99,19.44,1
"1631011",2019-06-19,2019,1201865,Barbara Thurman,Female,1982-10-13,44,0,Online,Online,1899.00,1025.73,3
"1631013",2019-06-19,2019,1375230,Dorothy Folsom,Female,1973-08-17,53,63,United States,Utah,2495.00,1519.46,15
"1631014",2019-06-19,2019,499646,Ines Gerste,Female,1989-09-19,37,27,Germany,Sachsen-Anhalt,459.00,306.92,1
"1631015",2019-06-19,2019,1722802,Robert Stancil,Male,1964-02-25,62,63,United States,Utah,909.93,608.44,7
"1631016",2019-06-19,2019,1806437,Alberta Loeb,Female,1939-01-06,87,0,Online,Online,3305.10,1632.74,14
"1631018",2019-06-19,2019,1741021,Michael Canty,Male,1996-11-16,30,65,United States,West Virginia,202.55,108.75,3
"1631019",2019-06-19,2019,1062632,Maya Goodwin,Female,1963-02-12,63,37,United Kingdom,Ayrshire,599.70,323.91,3
"1631020",2019-06-19,2019,94758,Tayla Collett,Female,1950-02-20,76,0,Online,Online,2890.90,1647.50,17
"1631021",2019-06-19,2019,1263104,Gerald Burnham,Male,1970-12-23,56,65,United States,West Virginia,1399.82,729.13,10
"1631022",2019-06-19,2019,367753,Scott Fennell,Male,1958-02-01,68,0,Online,Online,729.95,377.77,5
"1631023",2019-06-19,2019,808172,Pol van Embden,Male,1959-11-20,67,0,Online,Online,429.90,287.50,10
"1631024",2019-06-19,2019,1406231,Thelma Barnes,Female,1953-10-11,73,0,Online,Online,424.00,221.23,3
"1631025",2019-06-19,2019,116824,Ella Mort,Female,1962-08-02,64,4,Australia,Tasmania,382.32,206.52,5
"1631026",2019-06-19,2019,1053209,Grace Hayward,Female,1982-12-19,44,40,United Kingdom,Dungannon and South Tyrone,7415.58,4496.01,17
"1631027",2019-06-19,2019,1197083,Rebecca Knight,Female,1960-02-16,66,37,United Kingdom,Ayrshire,747.60,403.80,4
"1631028",2019-06-19,2019,708914,Uriele Lettiere,Male,1963-07-20,63,29,Italy,Enna,1292.00,863.94,2
"1631029",2019-06-19,2019,1213463,James Belcher,Male,1983-02-24,43,55,United States,Nevada,137.10,71.25,3
"1631030",2019-06-19,2019,1373635,Robert Lynch,Male,1953-10-13,73,43,United States,Alaska,375.95,184.28,2
"1631031",2019-06-19,2019,605605,Paien Abril,Male,1991-06-13,35,0,Online,Online,2464.96,1331.40,9
"1631032",2019-06-19,2019,471768,Max Mauer,Male,1937-05-28,89,0,Online,Online,560.00,302.48,2
"1631033",2019-06-19,2019,683209,Magnolia L�picier,Female,1993-07-09,33,14,France,Franche-Comté,462.00,308.94,2
"1631034",2019-06-19,2019,453872,Thomas G�rtner,Male,1939-01-29,87,27,Germany,Sachsen-Anhalt,3179.95,2126.35,5
"1631035",2019-06-19,2019,1461248,Jeremy Judge,Male,1943-03-28,83,62,United States,South Dakota,1707.98,922.06,5
"1632000",2019-06-20,2019,522334,Sven Drescher,Male,2001-11-29,25,27,Germany,Sachsen-Anhalt,259.99,173.85,1
"1632001",2019-06-20,2019,1778182,Keren King,Female,1978-05-28,48,64,United States,Washington DC,501.96,264.86,8
"1632002",2019-06-20,2019,2034744,Aksel Lothe,Male,1951-09-21,75,0,Online,Online,2721.59,1395.32,21
"1632003",2019-06-20,2019,1990647,Barbara Juri�ic,Female,1980-08-28,46,43,United States,Alaska,140.26,75.76,2
"1632004",2019-06-20,2019,757027,Gisella Trevisani,Female,1997-04-16,29,30,Italy,Pesaro,274.98,143.78,2
"1632005",2019-06-20,2019,2032996,Martha Ross,Female,1936-06-21,90,55,United States,Nevada,37.95,20.50,1
"1632006",2019-06-20,2019,271065,Henrietta Klein,Female,1993-10-25,33,0,Online,Online,2257.06,1106.98,12
"1632007",2019-06-20,2019,1142863,Jude Clayton,Male,1991-11-24,35,40,United Kingdom,Dungannon and South Tyrone,2786.26,1733.26,14
"1632008",2019-06-20,2019,259842,Jonell Beauford,Female,1977-07-21,49,9,Canada,Northwest Territories,4960.88,2604.81,22
"1632009",2019-06-20,2019,1815456,Terry Herring,Female,1953-06-17,73,44,United States,Arkansas,41.34,22.32,6
"1632010",2019-06-20,2019,2014737,Alessandro Jim�nez,Male,1982-10-16,44,43,United States,Alaska,129.80,63.62,2
"1632011",2019-06-20,2019,244193,Daniel Lippert,Male,1959-03-15,67,8,Canada,Newfoundland and Labrador,5589.00,3582.98,11
"1632012",2019-06-20,2019,1292476,Stacey Grimshaw,Female,2000-05-20,26,65,United States,West Virginia,203.98,99.98,2
"1632013",2019-06-20,2019,909122,Oscar Collier,Male,1984-06-21,42,38,United Kingdom,Belfast,32.00,15.69,1
"1632014",2019-06-20,2019,122533,Jett Stedman,Male,1992-09-06,34,0,Online,Online,657.00,354.87,2
"1632015",2019-06-20,2019,1150193,Anthony Turner,Male,1954-03-10,72,42,United Kingdom,North Down,52.50,25.74,2
"1632016",2019-06-20,2019,1760131,Mary Gaylor,Female,1980-06-05,46,45,United States,Connecticut,107.94,58.32,6
"1632017",2019-06-20,2019,1951677,Nadia Thorsen,Female,1958-05-29,68,50,United States,Kansas,3703.00,2476.11,7
"1632018",2019-06-20,2019,2077860,Jarmila Sirotkov�,Female,1954-11-05,72,0,Online,Online,47.67,23.37,3
"1632019",2019-06-20,2019,308825,Linda Vancleave,Female,1983-11-08,43,9,Canada,Northwest Territories,317.43,170.71,9
"1632020",2019-06-20,2019,782107,Taziano Manfrin,Male,1951-06-05,75,30,Italy,Pesaro,1608.00,868.56,6
"1632021",2019-06-20,2019,407478,Monika Sanger,Female,1955-03-04,71,20,Germany,Brandenburg,2268.74,1196.48,20
"1632022",2019-06-20,2019,1940327,Ana Fernandes,Female,1995-05-02,31,0,Online,Online,219.00,146.44,1
"1632023",2019-06-20,2019,274446,Rose Hunt,Female,1996-06-06,30,0,Online,Online,449.71,220.44,8
"1632024",2019-06-20,2019,700354,Elga Sagese,Female,1957-11-17,69,0,Online,Online,189.00,102.09,1
"1632025",2019-06-20,2019,1293489,Sean Delatte,Male,1947-10-30,79,0,Online,Online,464.67,240.05,7
"1632026",2019-06-20,2019,470757,Mike Ebersbach,Male,1990-10-04,36,0,Online,Online,888.00,476.85,5
"1632027",2019-06-20,2019,648385,Nathalie Dandonneau,Female,1954-04-29,72,14,France,Franche-Comté,617.99,371.07,2
"1632028",2019-06-20,2019,2090514,Gail Kuhn,Female,1963-08-08,63,61,United States,South Carolina,208.00,112.35,1
"1632029",2019-06-20,2019,1236959,Ollie O'Sullivan,Male,1949-09-09,77,61,United States,South Carolina,3031.99,2003.88,4
"1632030",2019-06-20,2019,2088972,Eva Brandt,Female,1935-05-19,91,63,United States,Utah,1361.00,818.62,7
"1632031",2019-06-20,2019,1563279,Betty Compton,Female,1964-09-02,62,49,United States,Iowa,1260.80,647.08,8
"1632032",2019-06-20,2019,1470076,William Damron,Male,1982-06-22,44,61,United States,South Carolina,1559.94,1043.10,6
"1632033",2019-06-20,2019,158349,Austin Roxon,Male,1982-04-29,44,6,Australia,Western Australia,4911.93,3225.37,11
"1632034",2019-06-20,2019,1231909,Andrea McMurray,Female,1980-11-21,46,0,Online,Online,3161.95,1680.39,11
"1632035",2019-06-20,2019,1867076,Ben Jorge,Male,1948-11-07,78,0,Online,Online,342.97,178.79,5
"1632037",2019-06-20,2019,1402836,Harry Ponder,Male,1955-03-19,71,55,United States,Nevada,3984.64,2001.14,17
"1632038",2019-06-20,2019,1754312,Janet Luke,Female,1935-02-06,91,0,Online,Online,2156.85,1109.67,6
"1632040",2019-06-20,2019,1751123,Bernie Wright,Male,2000-05-07,26,0,Online,Online,1989.98,1053.40,16
"1633001",2019-06-21,2019,1756350,Manuel Sanders,Male,1952-08-28,74,0,Online,Online,2086.93,1272.32,10
"1633003",2019-06-21,2019,1401445,Charlie McCarty,Male,1995-01-03,31,57,United States,New Mexico,799.80,432.00,4
"1633004",2019-06-21,2019,1053754,Isaac Marsden,Male,1978-04-20,48,38,United Kingdom,Belfast,2487.90,1343.80,10
"1633005",2019-06-21,2019,1827243,Carolyn Major,Female,1978-03-03,48,0,Online,Online,1107.82,589.92,13
"1633006",2019-06-21,2019,1868016,Tyrone Hodge,Male,1948-03-14,78,61,United States,South Carolina,19.98,9.80,2
"1633008",2019-06-21,2019,823079,Silvie Robijn,Female,1970-02-19,56,33,Netherlands,Friesland,900.00,486.12,3
"1633009",2019-06-21,2019,1655053,Joel Ward,Male,1972-05-11,54,64,United States,Washington DC,1710.75,994.92,12
"1633010",2019-06-21,2019,377340,Donald Williams,Male,1974-08-29,52,10,Canada,Nunavut,962.00,519.64,8
"1633011",2019-06-21,2019,1240319,Davis Varley,Male,1942-08-29,84,57,United States,New Mexico,1020.00,550.94,2
"1633013",2019-06-21,2019,230405,Jeff Collins,Male,1991-07-25,35,8,Canada,Newfoundland and Labrador,12.18,5.97,3
"1633014",2019-06-21,2019,1369363,Jose Schmidt,Male,1958-05-30,68,0,Online,Online,12803.37,8331.70,14
"1633015",2019-06-21,2019,188670,Dominic Finn,Male,1987-06-15,39,5,Australia,Victoria,1802.00,1057.77,8
"1633017",2019-06-21,2019,127015,Bianca Morwood,Female,1954-09-03,72,4,Australia,Tasmania,3470.00,2227.52,14
"1633018",2019-06-21,2019,1479170,Robert Harrell,Male,1966-09-15,60,43,United States,Alaska,75.96,41.04,6
"1633020",2019-06-21,2019,217910,Arthur Messina,Male,1979-12-08,47,0,Online,Online,6433.00,4301.64,7
"1633021",2019-06-21,2019,864708,Ditmar van Dooren,Male,1966-06-16,60,0,Online,Online,3594.00,2077.26,11
"1633022",2019-06-21,2019,1367861,Christopher Ramsey,Male,1953-01-26,73,44,United States,Arkansas,5.88,2.88,2
"1633023",2019-06-21,2019,1423836,Brittany McBride,Female,1985-06-29,41,63,United States,Utah,4032.14,2469.92,23
"1633024",2019-06-21,2019,1586491,Ruby Brown,Female,1986-02-14,40,63,United States,Utah,527.32,279.32,6
"1633025",2019-06-21,2019,2071369,Bazyli Adamczyk,Male,1971-01-07,55,51,United States,Maine,4424.00,2356.77,14
"1633026",2019-06-21,2019,1930384,Corette Bellefeuille,Female,1971-11-17,55,48,United States,Idaho,399.96,196.04,4
"1633027",2019-06-21,2019,917293,Abbie Nicholls,Female,1977-04-05,49,0,Online,Online,321.67,173.74,4
"1634000",2019-06-22,2019,2050411,Ivan Hlav�c,Male,1945-07-17,81,55,United States,Nevada,993.95,487.24,9
"1634001",2019-06-22,2019,1613767,Doris Kramer,Female,1961-07-13,65,0,Online,Online,786.86,525.27,4
"1634002",2019-06-22,2019,2003638,Dante Henriksson,Male,1990-12-27,36,66,United States,Wyoming,179.83,88.13,7
"1634003",2019-06-22,2019,658900,Charlotte Labont�,Female,1955-03-24,71,13,France,Corse,329.97,161.73,3
"1634004",2019-06-22,2019,1880655,Samantha Alexander,Female,1974-12-07,52,59,United States,Oregon,2945.00,1969.25,5
"1634005",2019-06-22,2019,1325805,Mona Zamora,Female,1964-02-25,62,0,Online,Online,5633.20,3096.77,10
"1634006",2019-06-22,2019,1008370,Mia Doherty,Female,1982-06-24,44,40,United Kingdom,Dungannon and South Tyrone,319.98,172.84,2
"1634007",2019-06-22,2019,1466089,Sheila Arthur,Female,1980-08-11,46,43,United States,Alaska,9.98,4.90,2
"1634009",2019-06-22,2019,1039125,Katie Watts,Female,1975-03-01,51,42,United Kingdom,North Down,950.00,513.10,10
"1634011",2019-06-22,2019,1046044,Louie Edwards,Male,1989-05-31,37,0,Online,Online,2369.94,1584.74,2
"1634012",2019-06-22,2019,688148,�l�onore Beausoleil,Female,1955-02-14,71,12,France,Basse-Normandie,100.00,54.00,4
"1634014",2019-06-22,2019,909530,Jonathan Lamb,Male,1938-05-05,88,39,United Kingdom,Blaenau Gwent,138.00,67.64,2
"1634015",2019-06-22,2019,1870500,Charles Stanley,Male,1979-07-12,47,0,Online,Online,121.65,65.70,3
"1634017",2019-06-22,2019,1003748,Lara Holden,Female,1980-02-10,46,0,Online,Online,259.99,173.85,1
"1634018",2019-06-22,2019,763798,Felicita Iadanza,Female,1984-04-10,42,30,Italy,Pesaro,5879.96,3921.54,4
"1634019",2019-06-22,2019,147228,Eliza Gwendolen,Female,1981-04-11,45,1,Australia,Australian Capital Territory,68.00,36.72,2
"1634020",2019-06-22,2019,817645,Rink Treep,Male,1975-12-23,51,34,Netherlands,Groningen,266.97,169.80,6
"1634021",2019-06-22,2019,1648616,Kevin Marrero,Male,1997-06-27,29,53,United States,Montana,149.99,100.30,1
"1634022",2019-06-22,2019,1373535,Jerry Kennison,Male,1951-08-05,75,57,United States,New Mexico,14221.30,9275.16,29
"1634023",2019-06-22,2019,1628631,James Castro,Male,1973-01-22,53,45,United States,Connecticut,1797.95,1036.25,5
"1634024",2019-06-22,2019,1349069,John Frawley,Male,1973-11-29,53,62,United States,South Dakota,126.00,84.24,3
"1634027",2019-06-22,2019,2080484,Delmer Martinez,Male,1950-05-05,76,65,United States,West Virginia,1109.41,732.90,9
"1634028",2019-06-22,2019,1541279,Wendy Jarrell,Female,1970-04-21,56,64,United States,Washington DC,536.00,358.42,2
"1634029",2019-06-22,2019,1716357,Veronica Benford,Female,1955-11-25,71,56,United States,New Hampshire,6477.85,3458.47,18
"1634030",2019-06-22,2019,1669021,Shaun Steele,Male,1991-07-15,35,0,Online,Online,1071.00,529.96,7
"1634031",2019-06-22,2019,976556,Ruby Robson,Female,1953-01-11,73,36,United Kingdom,Armagh,2878.34,1518.64,15
"1634032",2019-06-22,2019,1765915,James Perez,Male,1999-07-25,27,0,Online,Online,4922.00,3291.23,7
"1634033",2019-06-22,2019,1735272,Christopher Saiz,Male,1937-01-31,89,0,Online,Online,922.98,490.23,16
"1634034",2019-06-22,2019,239126,Gary Jackson,Male,1984-10-05,42,10,Canada,Nunavut,3726.00,2491.51,4
"1634035",2019-06-22,2019,1920128,Kerman Desaulniers,Male,1943-11-11,83,0,Online,Online,67.50,33.10,5
"1634036",2019-06-22,2019,1826392,Glenn Nall,Male,1957-12-03,69,0,Online,Online,1033.00,537.98,6
"1634037",2019-06-22,2019,478628,Michelle Maur,Female,1940-03-06,86,22,Germany,Freistaat Thüringen,163.14,83.43,6
"1634039",2019-06-22,2019,1292262,Jacqueline Green,Female,1937-03-03,89,0,Online,Online,75.96,41.04,6
"1634040",2019-06-22,2019,1469379,Charles Bassham,Male,1965-11-20,61,54,United States,Nebraska,957.90,517.42,6
"1634041",2019-06-22,2019,550082,Dennis Hahn,Male,1992-07-21,34,21,Germany,Freie Hansestadt Bremen,7666.00,4906.02,10
"1634043",2019-06-22,2019,1617142,Ella Ferrigno,Female,1988-07-15,38,49,United States,Iowa,2411.94,1494.98,14
"1634044",2019-06-22,2019,451222,Kristian Grunewald,Male,1994-01-18,32,22,Germany,Freistaat Thüringen,877.74,476.31,6
"1634045",2019-06-22,2019,1273372,Michele Selby,Female,1969-02-01,57,55,United States,Nevada,1556.00,1040.48,4
"1634046",2019-06-22,2019,1273837,Jose Clark,Male,1954-12-27,72,0,Online,Online,3476.00,2324.32,4
"1634047",2019-06-22,2019,163706,Ellie Agostini,Female,1946-09-23,80,6,Australia,Western Australia,302.13,163.19,2
"1634048",2019-06-22,2019,538374,Lukas Eiffel,Male,1979-03-14,47,19,Germany,Berlin,223.00,120.45,2
"1635000",2019-06-23,2019,1840835,Neal Roberts,Male,1937-12-08,89,48,United States,Idaho,81.10,43.80,2
"1635001",2019-06-23,2019,240328,Rose Fawcett,Female,1942-07-07,84,9,Canada,Northwest Territories,814.90,432.67,17
"1635002",2019-06-23,2019,480220,Franziska Scholz,Female,1973-08-10,53,20,Germany,Brandenburg,1184.00,791.72,4
"1635003",2019-06-23,2019,1576331,Richard Deming,Male,1997-06-12,29,0,Online,Online,134.80,66.08,2
"1636000",2019-06-24,2019,1658532,Bruce James,Male,1989-01-17,37,47,United States,Hawaii,519.98,347.70,2
"1636001",2019-06-24,2019,819803,Rohit van de Camp,Male,1972-07-13,54,33,Netherlands,Friesland,1258.91,679.96,11
"1636002",2019-06-24,2019,1843882,Gloria Stewart,Female,1973-10-13,53,65,United States,West Virginia,329.00,177.71,2
"1636003",2019-06-24,2019,418091,Torsten Bumgarner,Male,1986-02-26,40,20,Germany,Brandenburg,1446.16,781.16,9
"1636004",2019-06-24,2019,547701,J�rgen Bauer,Male,1979-11-01,47,21,Germany,Freie Hansestadt Bremen,2659.00,1688.18,3
"1636005",2019-06-24,2019,776266,Giorgio Ferrari,Male,1973-11-04,53,29,Italy,Enna,296.00,197.93,1
"1636006",2019-06-24,2019,1691683,Jeanette Martinez,Female,1962-05-25,64,43,United States,Alaska,723.95,466.75,6
"1636007",2019-06-24,2019,1059468,Samuel Doyle,Male,1963-03-06,63,0,Online,Online,427.90,223.08,7
"1636008",2019-06-24,2019,1286602,Frances Colbert,Female,1991-03-24,35,65,United States,West Virginia,2303.94,1213.26,10
"1636009",2019-06-24,2019,945870,Max Glover,Male,1957-06-04,69,36,United Kingdom,Armagh,2783.94,1722.75,9
"1636010",2019-06-24,2019,1184405,Alicia Johnson,Female,1984-04-04,42,42,United Kingdom,North Down,6783.00,4535.65,7
"1636011",2019-06-24,2019,1495200,Cythia Smith,Female,1968-11-30,58,53,United States,Montana,2860.79,1490.29,14
"1636013",2019-06-24,2019,1067256,Riley Wyatt,Male,1994-05-16,32,42,United Kingdom,North Down,5.50,2.70,1
"1636014",2019-06-24,2019,1363258,Patrick Glade,Male,1961-04-12,65,0,Online,Online,5693.99,3784.34,7
"1636015",2019-06-24,2019,1693813,Jane Hesson,Female,1940-06-15,86,56,United States,New Hampshire,4367.94,2601.05,10
"1636016",2019-06-24,2019,1946796,Dragica Madar,Female,1977-04-25,49,55,United States,Nevada,362.00,195.52,2
"1636017",2019-06-24,2019,470064,Sarah Cole,Female,1939-02-11,87,20,Germany,Brandenburg,2479.59,1262.37,9
"1636018",2019-06-24,2019,398056,Daniel Runyon,Male,1958-04-30,68,0,Online,Online,1450.69,783.06,11
"1636020",2019-06-24,2019,1190648,Elizabeth Harrison,Female,1946-01-05,80,40,United Kingdom,Dungannon and South Tyrone,16.17,7.92,3
"1637000",2019-06-25,2019,163999,Benjamin Wellish,Male,2000-10-31,26,5,Australia,Victoria,777.05,491.80,10
"1637001",2019-06-25,2019,1433216,Kenneth Tuttle,Male,1955-02-06,71,0,Online,Online,2514.60,1488.76,9
"1637002",2019-06-25,2019,1429357,Maria Slade,Female,2000-09-21,26,61,United States,South Carolina,1371.96,887.06,6
"1637003",2019-06-25,2019,1936191,Gabriele Muench,Female,1984-08-17,42,55,United States,Nevada,819.98,446.85,5
"1637004",2019-06-25,2019,1723103,Juan Gardner,Male,1974-07-25,52,54,United States,Nebraska,973.99,651.29,4
"1637005",2019-06-25,2019,703938,Facondo Fanucci,Male,1945-02-28,81,30,Italy,Pesaro,1615.90,941.97,5
"1637006",2019-06-25,2019,1674304,Ruth Lingenfelter,Female,1983-11-17,43,49,United States,Iowa,199.95,108.00,1
"1637007",2019-06-25,2019,1399159,Ruby Gordon,Female,1979-12-09,47,49,United States,Iowa,867.00,468.30,3
"1637008",2019-06-25,2019,1601387,Janice Bradford,Female,1993-03-19,33,50,United States,Kansas,1107.00,542.61,3
"1637009",2019-06-25,2019,1598675,Mary McKown,Female,1956-01-24,70,0,Online,Online,3675.95,1978.53,24
"1637010",2019-06-25,2019,538047,Sven Schmidt,Male,2000-07-29,26,21,Germany,Freie Hansestadt Bremen,999.96,668.64,4
"1637011",2019-06-25,2019,127015,Bianca Morwood,Female,1954-09-03,72,6,Australia,Western Australia,1154.70,627.60,8
"1637012",2019-06-25,2019,422579,Max Schreiber,Male,1963-05-08,63,20,Germany,Brandenburg,1938.00,1295.90,2
"1637014",2019-06-25,2019,1209498,Donald Wilson,Male,1966-05-01,60,51,United States,Maine,3249.00,1705.04,11
"1637015",2019-06-25,2019,1071414,Isabel Bryan,Female,1968-12-16,58,0,Online,Online,4856.93,2872.91,10
"1637016",2019-06-25,2019,1687142,Lucy Perryman,Female,1940-05-09,86,64,United States,Washington DC,2591.00,1297.98,5
"1637017",2019-06-25,2019,1289001,Patricia Franklin,Female,1939-10-24,87,61,United States,South Carolina,600.00,324.08,2
"1637018",2019-06-25,2019,1826200,Ali Bentley,Male,1940-11-26,86,57,United States,New Mexico,2588.00,1397.87,2
"1637019",2019-06-25,2019,261086,Beverly Hirth,Female,1965-03-21,61,9,Canada,Northwest Territories,1520.91,745.53,12
"1637020",2019-06-25,2019,1315506,Mickey Corral,Male,1937-07-29,89,0,Online,Online,13.40,6.56,4
